Gen	Mut	Fit
23	7	0.362151385417
23	12	0.107999424996
23	7	0.0604618372291
23	7	0.149768235002
23	8	0.122602033853
23	11	0.353534975525
23	11	0.272733015594
23	11	0.13990485383
23	9	0.00816961908889
23	9	0.0347306123714
23	13	0.0616218251541
23	9	0.293014574221
23	14	0.0273090147199
23	12	0.0413794376268
23	13	0.0914900002281
23	9	0.367915459318
23	10	0.104001175321
23	10	0.0733629246177
23	10	0.261569339365
23	15	0.0118090293281
23	7	0.177243433911
23	12	0.165442065208
23	7	0.54151848821
23	10	0.173941799673
23	11	0.0156975576485
23	10	0.0822558104133
23	7	0.126867902086
23	10	0.204172268647
23	5	0.654102036396
23	11	0.0561842159373
23	12	0.0499761520902
23	11	0.0146495931719
23	9	1.70106450216
23	11	0.0485874502579
23	13	0.000796885225023
23	13	0.0844423900929
23	11	0.00769556547016
23	15	0.0745255804186
23	5	0.539446918145
23	11	0.0376219518889
23	10	0.00338464875343
23	8	0.128580912928
23	6	0.0748171263629
23	8	0.0909970632151
23	9	0.0963982257373
23	11	0.0766027188188
23	10	0.000499426506855
23	13	0.00522175029883
23	12	0.012432156053
23	6	0.267157710421
23	11	0.000803198515182
23	15	0.000227672345395
23	12	0.04927492748
23	9	0.000587866434013
23	9	2.24002124744
23	5	0.271375708152
23	7	0.407517265246
23	6	0.532006114033
23	10	0.17375315987
23	4	0.273739503991
23	9	0.062035619302
23	11	0.0188403921245
23	6	0.0789845378519
23	10	0.00424588355728
23	13	0.0060992480708
23	12	0.158565258124
23	9	0.667167440461
23	10	0.455086033832
23	11	0.0394714981222
23	8	0.130768530953
23	13	0.00907799710412
23	11	0.0144923504228
23	8	0.15015763382
23	12	0.0557326508583
23	6	0.0799887858644
23	12	0.000263900247518
23	10	0.0612874995636
23	7	0.0282127000667
23	9	0.120350494064
23	9	0.172485283731
23	10	0.0252232093189
23	12	0.0804724844058
23	10	0.0297609486683
23	11	0.166254443574
23	9	0.42328006666
23	11	0.00456808026632
23	9	0.0389231765864
24	14	0.000336793043149
24	9	0.0349585159812
24	12	0.121169343795
24	8	0.0469048334707
24	11	0.119135036529
24	9	0.096526457977
24	9	0.417788490822
24	8	0.484399815828
24	9	0.00544127777261
24	15	0.0999873811484
24	8	0.223110595861
24	7	0.028883626142
24	10	0.269888572983
24	6	0.00647754812128
24	8	0.00840287043423
24	8	0.558503414635
24	13	0.00105033597853
24	7	0.206641243373
24	11	0.133016244006
24	9	0.0448018599864
24	8	0.0604617209676
24	11	0.0101240209904
24	7	0.246241238435
24	8	0.133173897002
24	9	0.0129590560133
24	17	0.00733402196329
24	12	0.0400357084092
24	11	0.0895623296247
24	7	0.503854875966
24	12	0.0102832333504
24	10	0.181222967007
24	9	0.045398939236
24	12	0.0168752209313
24	11	0.178294371255
24	6	0.57778483943
24	9	0.110970776817
24	12	0.0784812839969
24	8	0.00927677279954
24	10	0.0033148021406
24	7	0.185456409731
24	10	0.246396055483
24	11	0.380214537281
24	11	0.0522014027833
24	7	0.0932821257728
24	8	0.0459013380814
24	6	0.322837688081
24	9	0.2585896911
24	11	0.209629280339
24	9	0.241081800378
24	11	0.0616030417747
24	10	0.404824507873
24	8	0.175171535821
24	12	0.147062000781
24	11	0.12905617769
24	6	0.689963794933
24	12	0.0102737463697
24	11	0.00589811371482
24	12	0.00139169904193
24	9	0.00353747388571
24	11	0.00825552853138
24	8	0.122796009188
24	11	0.00900386544994
24	9	0.0157366181886
24	6	0.00918209629819
24	7	0.188925320779
24	12	0.00354816919501
24	10	0.115864446237
24	9	0.2288744775
24	10	0.0429899090935
24	10	0.0372045850295
24	11	0.049540304961
24	10	0.00691232270733
24	10	0.00261631107737
24	11	0.154705111475
24	9	0.0251414135157
24	12	0.00544442374628
24	12	6.18610051444e-05
24	10	0.0434933558063
24	12	0.00103017093919
24	8	0.113679267788
24	14	0.00791940305527
24	9	0.000465503932846
24	12	0.00507032693395
24	10	0.000352261927172
24	10	0.275888190667
24	11	0.0121985189657
24	6	0.291513575303
24	7	0.403412787573
24	12	0.0258375182383
24	10	0.101983471946
24	7	0.298996365858
24	9	0.0269673451686
24	9	0.0685603123491
24	12	0.0369446655537
24	7	0.180660821059
24	9	0.0216495505636
24	10	0.00170962695081
24	10	0.000788058934157
24	8	0.0689503815422
24	14	0.00554681583544
24	9	0.0160961466427
24	9	0.0269709628638
24	10	0.0020976277255
24	16	0.0128136095385
24	9	0.211897943622
24	8	0.214449513148
24	15	0.31724150318
24	13	0.670481266518
24	13	0.0662495184807
24	15	0.0140191152874
24	9	0.00608184133064
24	8	0.541226127601
24	7	0.0551178206385
24	9	0.00882586639934
24	11	0.00142773290086
24	13	0.00235846536389
24	11	0.0403403485583
24	10	0.0496930285652
24	12	0.184976069534
24	8	0.0725559148546
24	14	0.0234361224729
24	12	0.0039197585267
24	5	0.0171558237746
24	10	0.0346842125788
24	10	0.00259326746587
24	8	0.277717007978
24	11	0.0819763588756
24	11	0.610013687438
24	10	0.000774853502322
24	12	0.0304449737193
24	11	0.0537589960408
24	9	0.158471899548
24	10	0.468562548954
24	8	0.024451401704
24	11	0.0648099451766
24	11	0.205695217979
24	9	0.00656584371646
24	9	0.274899108275
24	10	0.0346708026868
24	13	0.00130679598324
24	9	0.479400534045
24	13	0.00945023575103
24	7	0.0247255485362
24	10	0.0410996922652
24	10	0.430502931228
24	9	0.391345619857
24	13	0.19824902685
24	11	0.0228035328946
24	12	0.00249116051542
24	10	0.291595399691
24	8	0.0622424335388
24	13	0.0441935083763
24	13	0.00281361106194
24	9	0.0099180733861
24	9	0.0240036876654
24	8	0.148931895951
24	10	0.19859184536
24	8	0.00131326271159
24	12	0.0199617489498
24	11	0.00650209357819
24	11	0.232892702632
24	6	0.49983286909
24	6	0.0975349197192
24	12	0.481568513897
24	10	0.0906359803779
24	9	0.0876241571361
24	13	0.0701896981686
24	11	0.0380272946962
24	11	0.00438655684525
24	6	0.473334017342
24	13	0.089054788716
24	12	0.00627131310477
24	8	0.118538661687
24	9	0.0963586363601
24	9	0.00178071465757
24	11	0.0199177391221
24	13	0.109078480699
24	10	0.114618007105
24	7	0.0965184564344
24	9	0.159998944504
24	11	0.042042595645
24	12	0.00649200081905
24	13	0.000982335437356
24	6	0.623326372958
24	10	0.013980761183
24	15	0.0132695677846
24	6	0.0925281509399
24	13	0.157894999829
24	5	0.237414409567
24	6	0.364066422795
24	9	0.0260129271239
24	10	0.0647588722962
24	15	0.018671708121
24	9	0.109740484338
24	6	0.818966304629
24	7	0.0071992794607
24	6	0.5446168298
24	11	0.0180602911059
24	9	0.0812010376214
24	6	0.195154135531
24	12	0.00556102855811
24	10	0.0643686937646
24	10	0.0166418124968
24	9	0.204673688233
24	8	0.0357273702062
24	12	0.39871222199
24	11	0.0611706739567
24	13	0.0108801223691
24	8	0.0635996616284
24	10	0.0115883288161
24	8	0.0521585472555
24	17	0.0564226929306
24	13	0.000434644036365
24	9	0.174658112569
24	7	0.516067491967
24	12	0.0136589467226
24	9	0.144002853909
24	10	0.106733140755
24	13	0.0385173200601
24	8	0.00329844837679
24	7	0.414771548059
24	12	0.0315041917285
24	9	0.118590243924
24	16	0.00384432058954
24	8	0.480271205832
24	12	0.0442267075865
24	13	0.0183149377096
24	11	0.00435793673816
24	10	0.051664013551
24	14	0.00402686172522
24	13	0.000460467505008
24	8	0.012023150232
24	8	0.0234097941155
24	9	0.00106372971778
24	15	0.0195757978477
24	11	0.0498113155491
24	11	0.0058334749728
24	11	0.0431732401681
24	10	0.246555733638
24	12	0.0334583605057
24	10	0.894567207371
24	14	0.0199270583757
24	14	0.00273220907114
24	10	0.0487513539678
24	11	0.105577170049
24	8	0.0154698142074
24	9	0.00278093074135
24	11	0.00709369673854
24	12	0.00296811764059
24	8	0.0873959547473
24	9	0.161095816153
24	10	0.00635467580465
24	11	0.0978236746422
24	9	0.00206782839851
24	5	0.00825809658315
24	10	0.0316663176523
24	6	0.0604274679089
24	10	0.112461012005
24	7	0.286220997471
24	12	0.00764905947041
24	7	0.337927067101
24	11	0.0313455426914
24	5	0.25686600384
24	4	0.409380726961
24	11	8.35572551038e-05
24	11	0.0408173509654
24	9	0.260371409113
24	9	0.113980981286
24	13	0.00131758933398
24	12	0.0220207199196
24	7	0.211912456719
24	10	0.0260135041034
24	9	0.0969677561759
24	11	0.00318146283627
24	7	0.0199192153327
24	9	0.0533264667515
24	11	0.0348403890528
24	10	0.00482557792911
24	8	0.202942743463
24	6	0.138737791731
24	10	0.108881808073
24	12	0.0183644249669
24	10	0.0156145916606
24	13	0.00434584355517
24	13	0.0773347183439
24	10	0.0386037430659
24	8	0.418899939726
24	14	0.112343212501
24	12	0.12850496144
24	10	0.0662128242687
24	7	0.748546060216
24	6	0.108230691819
24	7	0.0542535880998
24	7	0.0897362928001
24	11	0.0457603457119
24	13	0.357321633877
24	10	0.120758402297
24	9	0.00244701663065
24	10	0.0930600926914
24	13	0.00441798489469
24	10	0.187669408324
24	12	0.0600380946376
24	13	0.0179600609546
24	7	0.116450076716
24	11	0.0186411952961
24	14	0.0428594539426
24	9	0.732025108586
24	8	0.310895419775
24	13	0.714858634183
24	13	0.00632005737657
24	12	0.141617210536
24	12	0.0009510584324
24	14	0.121972794524
24	9	0.128297314639
24	10	0.00686919234071
24	9	0.369107716794
24	14	0.0110276588171
24	13	0.00805010052614
24	9	0.0484512053681
24	11	0.00522068433092
24	8	0.0848666457316
24	12	0.104056876138
24	9	0.0932688869533
24	13	0.088800170231
24	8	0.10236575108
24	9	0.118771042219
24	6	0.26501118945
24	9	0.00620200152844
24	10	0.0640623197214
24	10	0.0807372427162
24	9	0.0243495556732
24	11	0.0834964343681
24	8	0.392339462407
24	10	0.118619528928
24	11	0.00034665494146
24	7	0.257784612138
24	9	0.00634186434586
24	9	0.250038589858
24	11	0.0201593945878
24	12	0.0123441778463
24	14	0.00313123815771
24	10	0.893896613108
24	8	0.471273474131
24	12	0.00162325111551
24	10	0.0482363750342
24	13	0.0836462872676
24	15	0.00150340961097
24	13	0.00369743287869
24	8	0.340784996455
24	11	0.246274604101
24	8	0.285607103566
24	12	0.0168746821575
24	9	0.0829814228981
24	9	0.0585996491093
24	8	0.00493640642757
24	11	0.112867229992
24	10	0.0202731752749
24	8	0.0156059032489
24	13	0.227663220932
24	4	0.0593646369415
24	9	0.153293985087
24	9	0.00201808261649
24	7	0.345528128228
24	10	0.0134941995263
24	10	0.00328804598757
24	10	0.0359373051889
24	14	0.000135060005466
24	9	0.0443159628178
24	11	0.0212086925688
24	10	0.0393270171981
24	12	0.120275100256
24	8	0.105924329132
24	9	0.370867939442
24	10	0.0141539523901
24	9	0.0711371204739
24	13	0.00461943361934
24	9	0.00370796220661
24	11	0.11790404157
24	10	0.0337118407615
24	10	0.0735965493477
24	14	0.000410371227758
24	10	0.00519755810566
24	10	0.00935874649517
24	10	0.0914883011554
24	11	0.00770843037909
24	10	0.12142131048
24	9	0.135252917226
24	12	0.010906989315
24	9	0.00385125431448
24	3	0.120862059352
24	14	0.0716078017754
24	12	0.251455630914
24	8	0.258168048697
24	13	0.000157144397565
24	6	1.20575686931
24	10	0.0138549026769
24	8	0.00420118528795
24	5	0.16841489671
24	10	0.0376538458283
24	17	0.000279638387747
24	10	0.0301822209117
24	9	0.00302524803279
24	12	0.0110258559964
24	5	0.121479877418
24	10	0.365358858358
24	11	0.0107857719374
24	11	0.0193704909296
24	10	0.0807930527399
24	12	0.0132873991974
24	8	0.0959882500744
24	12	0.00137273999901
24	10	0.118738338915
24	10	0.0872605100492
24	12	0.00736412137371
24	9	0.112343787693
24	10	0.251392497654
24	9	0.143537486484
24	11	0.18789045719
24	12	0.0328933347849
24	11	0.141542369328
24	10	0.47174527466
24	9	0.475085043383
24	11	0.0887374084354
24	8	0.0897807351084
24	8	0.36631515125
24	12	0.292895348171
24	15	0.0815908979136
24	7	0.323653039024
24	9	0.0520566089625
24	15	0.149027187899
24	9	0.229608387933
24	13	0.618494375746
24	8	0.295110579529
24	6	0.261347461774
24	10	0.130554765998
24	10	0.0586355964066
24	13	0.0720309269083
24	9	0.0188806638678
24	12	0.216108349439
24	9	0.0769135809668
24	14	0.0192644980338
24	12	0.000605449162706
24	9	0.188233380516
24	9	0.233524629506
24	10	0.00346788614004
24	13	0.0228089764544
24	8	0.170528069879
24	10	0.0319482703354
24	9	0.0169944099273
24	8	0.229995879525
24	5	0.478705161249
24	4	0.134166582114
24	10	0.0531963122629
24	9	0.0713284265651
24	8	0.173618952292
24	10	0.0290975916147
24	8	1.56817198321
24	12	0.127673579335
24	8	0.000778070616551
24	10	0.128236386502
24	7	0.109567774156
24	7	0.127376634401
24	12	0.123373731368
24	14	0.0611414774255
24	11	0.0420850865472
24	12	0.0300076081125
24	14	2.84220222768e-05
24	11	0.0711782983603
24	10	0.194609874093
24	10	0.000221334981322
24	12	0.0787787892152
24	13	0.019968127152
24	14	0.126960978891
24	15	0.365351549397
24	13	0.0413369086595
24	12	0.220454739817
24	11	0.0159049672116
24	13	0.00141049864457
24	10	0.0150932904861
24	12	0.00375151824035
24	11	0.0373561676257
24	9	0.00352774894045
24	6	0.072439258711
24	11	0.0652095625885
24	9	0.0352511950193
24	11	0.00767761088732
24	8	0.418149207431
24	13	0.0272577640427
24	12	0.0614303129388
24	5	0.561736091617
24	12	0.00671211153006
24	10	0.00686218829738
24	9	0.0744932624232
24	8	0.109222205545
24	6	0.0420946426495
24	8	0.0585647526093
24	14	0.0104456636366
24	12	0.123175482379
24	11	0.174215205889
25	8	0.0309658656659
25	11	0.000361366074079
25	7	0.561145900124
25	10	0.00536134600411
25	10	0.0942819790781
25	10	0.125304235959
25	8	0.10987719234
25	14	0.0185827251498
25	12	0.10301995958
25	14	0.0140997589937
25	14	0.00260517777997
25	9	0.168914538744
25	9	0.174030420553
25	12	0.00602044110042
25	10	0.0730258254692
25	11	0.0318274720798
25	14	0.0182181057983
25	8	0.247023896943
25	8	0.421032485961
25	12	0.286247432811
25	9	0.00706026189636
25	7	0.251716588845
25	14	0.0018069913058
25	13	0.00398033392893
25	8	0.106806569762
25	6	0.0199163656089
25	7	0.144432374966
25	13	0.0504958965222
25	9	0.0104335314155
25	11	0.012157068789
25	12	0.0270880287128
25	8	0.0855501234309
25	7	0.290927085233
25	10	0.0670135599736
25	13	0.0574258496249
25	9	0.436872664862
25	7	0.0117308131607
25	12	0.00849682516223
25	10	0.0325278375383
25	6	0.323200347826
25	14	0.00226572110397
25	12	0.0105889984528
25	10	0.0928611034973
25	7	0.266930989075
25	8	0.274734230868
25	5	0.23407608087
25	7	0.135558356034
25	10	0.00884094382081
25	7	0.285751859821
25	11	0.0094752439006
25	10	0.0161303993614
25	10	0.00689204416712
25	11	0.343647559821
25	10	0.116776447538
25	7	0.209916534811
25	11	0.100569557147
25	17	0.0200461030759
25	9	0.22257533687
25	11	0.0718058881438
25	10	0.288854089862
25	9	0.331188013621
25	8	0.0659209456279
25	8	0.149668036398
25	11	0.0805228734106
25	12	0.00446575299389
25	10	0.0159641103293
25	10	0.193146671049
25	10	0.473589493691
25	12	0.0110441862119
25	11	0.0022650185519
25	6	0.680815260085
25	12	0.0117644346943
25	8	0.172703764959
25	13	0.00166738856355
25	13	0.102809577819
25	10	0.022317179723
25	8	0.0190318296921
25	12	0.0418375652938
25	12	0.00341828482102
25	12	0.102852428364
25	13	0.0230190669139
25	11	0.0183957810096
25	11	0.00177116311142
25	8	0.0178582837404
25	6	0.1939394009
25	13	0.119576263283
25	13	0.00099169259749
25	12	0.0341717248095
25	9	0.0133986718473
25	14	0.0216768931075
25	11	0.0152300697482
25	7	0.114176149908
25	12	0.398600127377
25	6	0.288271085976
25	7	0.514005752855
25	12	0.111137950609
25	9	0.163214738928
25	8	0.395417201697
25	10	0.0584986800544
25	10	0.133670374221
25	12	6.73528341793e-05
25	6	0.587343881398
25	5	1.19808840321
25	13	0.00021124285581
25	10	0.124408216068
25	9	0.00228834608027
25	12	0.00792075244519
25	15	0.254587861076
25	13	0.0947536762602
25	12	0.0757129670616
25	11	0.0342738467326
25	12	0.0324920080937
25	11	0.0211729849446
25	11	0.131057729905
25	12	0.0218308600274
25	8	0.0373249966508
25	7	0.0335123435174
25	7	0.0909031668714
25	12	0.0117789209923
25	8	0.0384900883827
25	8	0.738674460889
25	12	0.0237049720084
25	5	0.0828668211012
25	12	0.0493331495014
25	8	0.102697888337
25	9	0.205783136394
25	12	0.00209113725555
25	9	0.103846497694
25	6	0.2209601488
25	10	0.00687585037002
25	11	0.00694891113246
25	10	0.107848187848
25	7	0.0893220299974
25	8	0.0977794781336
25	9	0.24855765078
25	10	0.000812068584048
25	11	0.00433220257533
25	15	0.0117232537904
25	6	0.0982400468466
25	11	0.137245195462
25	10	0.0591607913088
25	9	0.0423975106447
25	7	0.0270292562133
25	7	0.117631782084
25	14	0.000642339550715
25	8	0.136224735424
25	8	0.0223780400391
25	10	0.132117095082
25	9	0.0105263747955
25	13	0.0351232289255
25	16	0.0941714175282
25	11	0.0882929783506
25	12	0.0107927858272
25	8	0.177685530554
25	8	0.190313750532
25	10	0.0104897870539
25	9	0.309586163068
25	6	0.0194353125213
25	10	0.0627765409575
25	10	0.000125205425117
25	13	0.00547208307522
25	12	0.0393932444121
25	9	0.00422577766348
25	7	0.0354446901449
25	8	0.104562188127
25	13	0.0167614960402
25	9	0.0522843740192
25	10	0.00621019118279
25	12	0.0555477970923
25	11	0.181314022115
25	8	1.60793935425
25	15	0.00712312814959
25	11	0.00177749015882
25	14	0.0145678027818
25	11	0.00250787705481
25	11	0.0731940518984
25	10	0.543134978774
25	13	0.156279667546
25	6	0.183674339456
25	9	0.16603620456
25	11	0.0634630784387
25	8	0.092868259251
25	10	0.148100982012
25	13	0.0014211786891
25	8	0.121084567561
25	10	0.601470313637
25	9	0.0951251442077
25	9	0.0125306571911
25	8	0.0274192581002
25	10	0.00343017790624
25	12	0.0351754338941
25	12	0.00120301490682
25	8	0.0891475277531
25	9	0.00951751769456
25	10	0.272185794308
25	11	0.156007302273
25	14	0.0282173730236
25	8	0.238359570192
25	8	0.141032641261
25	12	0.0540051387928
25	10	0.104886256242
25	11	0.00740531487636
25	10	0.0318660413939
25	9	0.00153659087367
25	9	0.0650306111224
25	7	0.112452292945
25	9	0.0023148021516
25	11	0.023259066156
25	10	0.758837493456
25	13	0.0927842996605
25	13	0.00574843807741
25	11	0.0165533265907
25	8	0.187897766744
25	14	9.49471590689e-05
25	6	0.3770401727
25	12	0.0039294680392
25	11	0.0158785897861
25	10	0.0352954050471
25	5	0.252016503289
25	10	0.236725600669
25	9	0.00667716850974
25	9	0.112896000481
25	9	0.0113732809284
25	10	0.0264007408245
25	9	0.0370874370872
25	10	0.0209269080803
25	8	0.12693069275
25	6	0.0178213012271
25	11	0.00709480662495
25	12	0.0459770030781
25	14	0.00470756294816
25	13	0.0246553495206
25	8	0.232456313842
25	11	0.00789477030554
25	8	0.0493656394919
25	8	0.0512323625728
25	10	0.0172182712257
25	11	0.13485665437
25	11	0.00207004194754
25	13	0.000666494816241
25	10	0.0841466587566
25	11	0.00693102196185
25	11	0.0779244703152
25	10	0.0491000638444
25	8	0.0406528762373
25	12	0.0636517241609
25	10	0.00148679702839
25	11	0.0069742504342
25	12	0.0556815950892
25	5	0.695223248401
25	10	0.722689942128
25	12	0.108316402327
25	10	0.00852576161613
25	12	0.0401845217111
25	12	0.0273375830248
25	10	0.047571715901
25	11	0.127332210856
25	12	0.100269197588
25	13	0.00218961425313
25	8	0.0587376472339
25	10	0.0315090791276
25	12	0.00643978956248
25	8	0.267299632997
25	10	0.0593045564871
25	12	0.011058504402
25	11	0.00412890820266
25	6	0.196090026459
25	7	0.0387199320898
25	12	0.00648356244938
25	7	0.152708917022
25	14	0.0306916524547
25	8	0.016354870511
25	13	0.00578481699561
25	13	0.00493649339713
25	10	0.0122572481489
25	15	0.00596223479274
25	10	0.013102832429
25	13	0.0615494306576
25	11	0.00370859701877
25	12	0.0352622297503
25	4	1.18744790068
25	8	0.211721154838
25	9	0.113164944381
25	10	0.150741906963
25	7	0.663521884012
25	13	0.0074442151177
25	12	0.0385579482118
25	9	0.942017091355
25	9	0.192426306212
25	9	0.222107300859
25	12	0.0245664788595
25	7	0.270640553485
25	9	0.394449279717
25	11	0.00346202707514
25	14	0.398376908442
25	8	0.0418466217031
25	13	0.0551840479109
25	16	0.00301184862156
25	13	0.00642964113132
25	12	0.103876858899
25	15	0.0190296083471
25	9	0.0348025601408
25	10	0.0227462955728
25	8	0.0395341002526
25	11	0.00878701047893
25	9	0.0359923902898
25	11	0.00543518336788
25	11	0.00375516635689
25	13	0.0151767594803
25	11	0.124347809783
25	9	0.340047576086
25	10	5.21413108221e-05
25	14	0.00812207532174
25	9	0.121558641706
25	13	0.0345111394161
25	9	0.117318135562
25	11	0.00991911651654
25	9	0.00424646240241
25	11	0.0147006011282
25	11	0.0491926228383
25	9	0.30160904071
25	13	0.0126798278862
25	10	0.048165560951
25	12	0.0197378646842
25	13	8.47526687039e-05
25	10	0.414801600913
25	11	0.0152809527578
25	11	0.000426189383385
25	10	0.295966910478
25	13	0.0195546513155
25	7	0.100346450829
25	7	0.163773496981
25	12	0.0900345731627
25	10	0.0125785822852
25	10	0.0122347557274
25	11	0.0156071710574
25	10	0.0315096676359
25	9	0.0457770598026
25	11	0.00219589132466
25	8	0.427904151149
25	10	0.0403164285659
25	10	0.0381665478562
25	13	0.00577248097114
25	10	0.815809254109
25	7	0.129906704189
25	7	0.0141017723802
25	14	0.0334699594817
25	13	0.136397524126
25	12	0.0281488089228
25	6	0.768083472309
25	9	0.0681367954047
25	7	0.745881555072
25	9	0.0266216380469
25	9	0.0276251062132
25	6	0.615887063921
25	6	0.15798555307
25	8	0.0231494375908
25	11	0.00233968315635
25	10	0.0227185005554
25	15	0.0440403225821
25	10	0.208555731254
25	10	0.853499336571
25	15	0.28737424898
25	11	0.0793403391387
25	12	0.155248955678
25	10	0.0258375507203
25	13	0.0104204352192
25	10	0.00243264468416
25	12	0.00753379300652
25	15	2.20846738491e-05
25	10	0.000752865663095
25	10	0.0175452459533
25	12	0.0107077673281
25	9	0.064804039817
25	7	1.36016498075
25	9	0.0789864042534
25	12	0.00997575585378
25	9	0.323318127256
25	9	0.379121036046
25	12	0.0217357322839
25	12	0.156866217961
25	12	0.00034123141679
25	5	0.20328114761
25	6	0.316818066158
25	12	0.0211549054486
25	13	9.02235802297e-05
25	8	0.036645710931
25	9	0.964294561429
25	9	0.283877305041
25	12	0.0131643315083
25	6	0.0126818905892
25	11	0.445029060365
25	10	0.0307082141419
25	11	0.00250480462616
25	12	0.00174216679647
25	13	0.150834755721
25	8	0.0312515399293
25	10	0.318971240925
25	12	0.00267204532064
25	15	0.262688164201
25	7	0.627097177451
25	11	0.29509171606
25	12	0.0288067340725
25	11	0.15344397264
25	11	0.0148424241657
25	13	0.494517179446
25	10	0.124057209625
25	9	0.0359340289688
25	13	0.00268081843336
25	8	0.0496576460023
25	12	0.0160294697427
25	7	0.0857263592748
25	12	0.0937276556275
25	11	0.281295812131
25	8	0.094643205926
25	9	0.0624168055311
25	8	0.0399653191298
25	10	0.467797322011
25	13	0.613898396207
25	8	0.902908266717
25	11	0.0441898853538
25	11	0.0569748114737
25	11	0.26100873543
25	12	0.0485814480352
25	13	0.0014714426537
25	10	0.00882383715175
25	15	0.00671979110988
25	8	0.00268146738941
25	13	0.194900973639
25	10	0.0194967864256
25	6	0.0529239401619
25	10	0.0112887075059
25	12	0.0545663083854
25	7	0.0748370457006
25	9	0.128586819877
25	9	0.0073770492608
25	9	0.146497355868
25	5	0.118661660797
25	11	0.256307998567
25	10	0.145008479751
25	11	0.0828470672291
25	11	0.168301652987
25	6	0.029291139849
25	13	0.00217114404394
25	12	0.0356693349337
25	13	0.0175503913218
25	8	0.0174910994723
25	10	0.00717535066797
25	10	0.0246909044204
25	9	0.00477088789697
25	10	0.00516706826834
25	10	0.000957004404308
25	12	0.0117697491036
25	11	0.0176814536537
25	7	0.369429290491
25	13	0.0472522591516
25	6	0.0909930492443
25	11	0.2280673937
25	12	0.0391074181031
25	10	0.00354569412118
25	11	0.136374934905
25	9	0.298267672869
25	12	0.0174041199275
25	12	0.0471305650217
25	8	0.000755716763553
25	9	0.0324121888842
25	14	0.00246907043815
25	11	0.00245578919789
25	11	0.0147354721089
25	11	0.00919440826742
25	9	0.301388248886
25	8	0.387479693205
25	8	0.0483132452488
25	12	0.032460347089
25	12	0.000601751072246
25	9	0.0433093955853
25	9	0.127328696665
25	10	0.0179850114386
25	13	0.0198399589174
25	9	0.00302221816514
25	11	0.0356262376652
25	15	0.295000863614
25	7	0.0458204320021
25	12	0.0863308418295
25	11	0.0755054077247
25	10	3.1008090722e-05
25	11	0.139042527961
25	11	0.0892305758266
25	8	0.166785776085
25	12	0.0617578322937
25	8	0.0225637327057
25	6	0.0201054229254
25	14	0.0104174794096
25	11	0.0394204537456
25	8	0.109981563199
25	10	0.268479840006
25	11	0.137436686301
25	9	0.0242718515106
25	11	0.0209741280367
25	14	0.0144715601289
25	11	0.202879345045
25	12	0.0464556943441
25	9	0.0765577713573
26	13	0.0291469203799
26	6	0.460305564513
26	10	0.00968809288869
26	14	0.000768624443815
26	10	0.0274168075257
26	12	0.091609931628
26	8	0.888219772777
26	12	0.0138353020599
26	10	0.0148342070402
26	9	0.139135880379
26	14	7.10747809571e-05
26	7	0.0410063550599
26	13	0.0759447350958
26	14	0.0362649284465
26	9	0.017417868092
26	15	0.00709975466714
26	9	0.0395159984779
26	8	0.0733320938159
26	9	0.12952440957
26	11	0.0170761817248
26	12	0.0426507520134
26	13	0.0652072351665
26	12	0.0105556113222
26	9	1.21511297247
26	14	1.16767583812e-05
26	11	0.11698040968
26	6	0.35015438874
26	8	0.0509555483364
26	11	0.00842420112954
26	8	0.112919415893
26	7	0.0897273764961
26	10	0.00279620182501
26	11	0.118051555414
26	11	0.318299204841
26	9	0.322250102102
26	8	0.0484151836383
26	11	0.105964148811
26	10	0.0381357478013
26	9	0.0100061480256
26	8	0.192014389219
26	11	0.251707916038
26	10	0.000737163344549
26	10	0.104521253609
26	8	0.0505444926645
26	12	0.00212570754177
26	7	0.195514299555
26	6	0.825142153318
26	9	0.0458301941766
26	8	0.00718494925731
26	14	0.303526495047
26	10	0.557772373319
26	8	0.0325119831967
26	8	0.0370297133533
26	13	0.00261068822942
26	15	0.000358481832207
26	7	1.41300658203
26	11	0.0118780728598
26	10	0.0740958994736
26	7	0.00928079249954
26	5	0.487192457787
26	8	0.0821349368588
26	7	0.026077489196
26	9	0.159679072504
26	10	0.0728284414944
26	11	0.00167733107929
26	4	0.133517338326
26	11	0.137057275281
26	14	0.0103266451824
26	6	0.211150326119
26	7	0.0770873966881
26	9	0.0162482736763
26	11	0.242134908747
26	11	0.0113475149767
26	10	0.147810431534
26	10	0.0174351780686
26	12	0.0260876328918
26	10	0.00186706995755
26	8	0.0848501186896
26	9	0.232348379036
26	10	0.0131077335562
26	9	0.253510492166
26	9	0.010827053194
26	10	0.563593592774
26	7	0.10981215308
26	5	0.025313081065
26	8	0.0954435514115
26	9	0.507806847123
26	13	0.0276182513261
26	10	0.108649421081
26	13	0.0271772838061
26	12	0.0412062984693
26	10	0.0567767381912
26	11	0.0390022749072
26	10	0.262037083773
26	11	0.0970437914131
26	12	0.0210399140611
26	6	0.206479434647
26	12	8.38626423288e-05
26	9	0.0349246351095
26	10	0.0863487882367
26	14	0.00449263802724
26	9	0.0368342161899
26	11	0.00195787970836
26	13	0.0018089237114
26	8	0.0795493026198
26	11	0.155094133795
26	15	0.0266927830496
26	9	0.0152844026622
26	10	0.0178356098622
26	8	0.0191202400562
26	10	0.00348524413638
26	12	0.0813000708866
26	8	0.0817370143936
